WordIndex,OriginalCode,RollupCode
80426,T45.602A,PheCode:297.2
80426,T45.602A,PheCode:963
80427,T45.615A,PheCode:979
80428,T45.92XA,PheCode:297
80428,T45.92XA,PheCode:297.2
80429,T38.994D,PheCode:962
80430,T25.392A,PheCode:1000
80431,T25.492D,PheCode:1000
80432,T26.01XD,PheCode:1000
80433,T26.82XA,PheCode:1000
80434,S93.113S,PheCode:830
80435,T18.4XXA,PheCode:1001
80436,T20.011D,PheCode:1000
80437,T28.411D,PheCode:1000
80438,T32.65,PheCode:1000
80439,T47.95XA,PheCode:979
80441,T49.94XA,PheCode:976
80443,T74.31XS,PheCode:1015
80444,T75.22XA,PheCode:1015
80445,T75.89XS,PheCode:1015
80446,T81.4XXD,PheCode:080
80447,T82.328A,PheCode:854
80448,T82.818A,PheCode:854
80449,T82.868S,PheCode:854
80450,T83.198D,PheCode:857
80451,T86.20,PheCode:429
80451,T86.20,PheCode:429.1
80452,T86.822,PheCode:859
80453,T87.0X1,PheCode:851
80474,W59.22XA,PheCode:912
80477,X32.XXXD,PheCode:1014
80486,Z01.411,PheCode:1010
80488,Z73.812,PheCode:389
80489,Z90.11,PheCode:175
80490,Z93.6,PheCode:599
80491,H35.3123,PheCode:362
80491,H35.3123,PheCode:362.2
80491,H35.3123,PheCode:362.21
80492,K85.80,PheCode:577
80492,K85.80,PheCode:577.1
80493,O33.7XX4,PheCode:652
80494,E10.37X2,PheCode:250
80494,E10.37X2,PheCode:250.1
80494,E10.37X2,PheCode:250.13
80494,E10.37X2,PheCode:250.7
80495,H34.8392,PheCode:362
80495,H34.8392,PheCode:362.4
80496,S92.819P,PheCode:733
80496,S92.819P,PheCode:733.8
80496,S92.819P,PheCode:801
80497,S99.031P,PheCode:733
80497,S99.031P,PheCode:733.8
80497,S99.031P,PheCode:801
80497,S99.031P,PheCode:801.1
80498,S99.149P,PheCode:733
80498,S99.149P,PheCode:733.8
80498,S99.149P,PheCode:801
80498,S99.149P,PheCode:801.1
80499,S99.221S,PheCode:801
80499,S99.221S,PheCode:801.1
80500,T85.890S,PheCode:859
80502,P78.84,PheCode:656
80502,P78.84,PheCode:656.6
80506,T53.0X1A,PheCode:981
80507,T54.0X1A,PheCode:983
80508,T54.0X1D,PheCode:983
80509,T56.812A,PheCode:297
80509,T56.812A,PheCode:297.2
80510,M66.111,PheCode:727
80510,M66.111,PheCode:727.5
80511,S32.059D,PheCode:805
80512,S52.131Q,PheCode:733
80512,S52.131Q,PheCode:733.8
80512,S52.131Q,PheCode:803
80512,S52.131Q,PheCode:803.2
80513,T24.511S,PheCode:1000
80514,S63.207S,PheCode:830
80515,S72.122K,PheCode:733
80515,S72.122K,PheCode:733.8
80515,S72.122K,PheCode:800
80515,S72.122K,PheCode:800.2
80516,S72.046S,PheCode:800
80516,S72.046S,PheCode:800.1
80517,S42.412A,PheCode:803
80517,S42.412A,PheCode:803.1
80518,S90.456D,PheCode:915
80519,S82.261M,PheCode:733
80519,S82.261M,PheCode:733.8
80519,S82.261M,PheCode:800
80519,S82.261M,PheCode:800.3
80520,O98.211,PheCode:647
80521,T41.41XA,PheCode:967
80522,S82.839A,PheCode:800
80523,H70.212,PheCode:381
80523,H70.212,PheCode:381.3
80524,R46.81,PheCode:1019
80525,H15.052,PheCode:379
80525,H15.052,PheCode:379.1
80526,S20.409A,PheCode:915
80527,L97.504,PheCode:707
80527,L97.504,PheCode:707.2
80528,P55.9,PheCode:656
80528,P55.9,PheCode:656.1
80529,S33.4XXS,PheCode:830
80530,S82.852E,PheCode:800
80531,N52.2,PheCode:605
80532,S62.604S,PheCode:804
80533,M53.81,PheCode:742
80533,M53.81,PheCode:742.9
80535,S12.431K,PheCode:733
80535,S12.431K,PheCode:733.8
80535,S12.431K,PheCode:805
80536,E13.29,PheCode:250
80536,E13.29,PheCode:250.2
80536,E13.29,PheCode:250.22
80537,S49.031A,PheCode:803
80537,S49.031A,PheCode:803.1
80538,S72.026B,PheCode:800
80538,S72.026B,PheCode:800.1
80539,S89.139A,PheCode:800
80539,S89.139A,PheCode:800.3
80540,E77.0,PheCode:277
80540,E77.0,PheCode:277.5
80540,E77.0,PheCode:277.51
80541,S63.400S,PheCode:840
80541,S63.400S,PheCode:840.3
80542,S06.388S,PheCode:816
80543,S82.256E,PheCode:800
80543,S82.256E,PheCode:800.3
80544,S66.196A,PheCode:1009
80545,T63.094D,PheCode:913
80546,M1A.4391,PheCode:274
80546,M1A.4391,PheCode:274.1
80546,M1A.4391,PheCode:274.11
80547,S60.446D,PheCode:915
80548,F16.90,PheCode:316
80549,H40.63X3,PheCode:365
80550,S56.499S,PheCode:1009
80551,S85.212S,PheCode:1007
80552,S36.32XD,PheCode:1008
80553,S52.234E,PheCode:803
80553,S52.234E,PheCode:803.2
80554,S82.91XD,PheCode:800
80555,S72.145M,PheCode:733
80555,S72.145M,PheCode:733.8
80555,S72.145M,PheCode:800
80555,S72.145M,PheCode:800.2
80556,M25.211,PheCode:742
80556,M25.211,PheCode:742.9
80557,S72.492H,PheCode:800
80557,S72.492H,PheCode:800.2
80558,S31.121S,PheCode:870
80559,I63.019,PheCode:433
80559,I63.019,PheCode:433.1
80559,I63.019,PheCode:433.11
80560,M62.562,PheCode:772
80560,M62.562,PheCode:772.1
80561,T22.491A,PheCode:1000
80562,S72.066J,PheCode:800
80562,S72.066J,PheCode:800.1
80563,O31.30X3,PheCode:651
80564,T59.0X1S,PheCode:987
80565,M99.10,PheCode:830
80566,S62.154K,PheCode:733
80566,S62.154K,PheCode:733.8
80566,S62.154K,PheCode:804
80567,S71.101A,PheCode:871
80568,T43.1X1D,PheCode:969
80569,T41.0X2D,PheCode:297
80569,T41.0X2D,PheCode:297.2
80569,T41.0X2D,PheCode:967
80570,M67.861,PheCode:727
80571,R40.2130,PheCode:348
80571,R40.2130,PheCode:348.7
80572,M86.062,PheCode:710
80572,M86.062,PheCode:710.1
80572,M86.062,PheCode:710.11
80573,T22.331D,PheCode:1000
80574,S71.111S,PheCode:871
80575,R92.1,PheCode:611
80575,R92.1,PheCode:611.1
80576,S52.351E,PheCode:803
80576,S52.351E,PheCode:803.2
80577,E07.81,PheCode:246
80577,E07.81,PheCode:246.7
80578,I70.331,PheCode:440
80578,I70.331,PheCode:440.2
80578,I70.331,PheCode:707
80578,I70.331,PheCode:707.2
80579,S91.116S,PheCode:871
80579,S91.116S,PheCode:871.4
80580,S22.080G,PheCode:805
80581,S72.065N,PheCode:733
80581,S72.065N,PheCode:733.8
80581,S72.065N,PheCode:800
80581,S72.065N,PheCode:800.1
80582,M80.059A,PheCode:743
80582,M80.059A,PheCode:743.2
80583,L23.81,PheCode:939
80584,C50.912,PheCode:174
80584,C50.912,PheCode:174.1
80584,C50.912,PheCode:174.11
80585,M67.269,PheCode:727
80586,L03.012,PheCode:681
80586,L03.012,PheCode:681.1
80587,S43.014S,PheCode:830
80588,H16.141,PheCode:370
80588,H16.141,PheCode:370.2
80589,S63.234A,PheCode:830
80590,S72.411E,PheCode:800
80590,S72.411E,PheCode:800.2
80591,B35.6,PheCode:110
80591,B35.6,PheCode:110.1
80591,B35.6,PheCode:110.13
80592,B44.9,PheCode:117
80592,B44.9,PheCode:117.4
80593,S81.022A,PheCode:871
80594,S82.154B,PheCode:800
80594,S82.154B,PheCode:800.3
80595,S42.031D,PheCode:803
80595,S42.031D,PheCode:803.3
80596,S89.80XS,PheCode:1009
80597,H94.01,PheCode:389
80597,H94.01,PheCode:389.5
80598,S07.1XXS,PheCode:1006
80599,S20.329S,PheCode:911
80600,S45.311A,PheCode:1007
80601,S89.012S,PheCode:800
80601,S89.012S,PheCode:800.3
80602,G57.91,PheCode:351
80603,H05.411,PheCode:376
80604,S32.302A,PheCode:802
80605,H10.531,PheCode:369
80605,H10.531,PheCode:369.5
80606,S62.183S,PheCode:804
80607,S63.056A,PheCode:830
80608,S75.899D,PheCode:1007
80609,M00.19,PheCode:041
80609,M00.19,PheCode:711
80609,M00.19,PheCode:711.1
80610,S83.144D,PheCode:830
80611,I69.043,PheCode:433
80611,I69.043,PheCode:433.8
80612,S62.202A,PheCode:804
80613,S62.330D,PheCode:804
80614,T23.639S,PheCode:1000
80615,S58.012A,PheCode:872
80616,S72.352H,PheCode:800
80616,S72.352H,PheCode:800.2
80617,E07.1,PheCode:246
80618,S62.358B,PheCode:804
80619,S72.022F,PheCode:800
80619,S72.022F,PheCode:800.1
80620,I74.09,PheCode:444
80620,I74.09,PheCode:444.2
80621,B99.9,PheCode:136
80622,S12.151B,PheCode:805
80623,S00.571S,PheCode:915
80624,S60.829S,PheCode:911
80625,S27.50XA,PheCode:1008
80626,S45.099A,PheCode:1007
80627,G54.6,PheCode:353
80628,S06.9X1D,PheCode:819
80629,S20.449A,PheCode:915
80630,S43.083D,PheCode:830
80631,L44.3,PheCode:695
80631,L44.3,PheCode:695.7
80632,N07.6,PheCode:580
80632,N07.6,PheCode:580.3
80632,N07.6,PheCode:580.32
80633,S50.312A,PheCode:915
80634,S59.032P,PheCode:733
80634,S59.032P,PheCode:733.8
80634,S59.032P,PheCode:803
80634,S59.032P,PheCode:803.2
80635,I87.311,PheCode:453
80636,O36.0194,PheCode:654
80636,O36.0194,PheCode:654.2
80637,T22.222D,PheCode:1000
80638,O9A.43,PheCode:649
80639,S52.119D,PheCode:803
80639,S52.119D,PheCode:803.2
80640,S83.252A,PheCode:840
80641,S60.222D,PheCode:916
80642,S85.801A,PheCode:1007
80643,S74.8X9S,PheCode:907
80644,S42.435S,PheCode:803
80644,S42.435S,PheCode:803.1
80645,G82.50,PheCode:344
80646,O41.1210,PheCode:653
80647,S27.59XS,PheCode:1008
80648,S39.93XA,PheCode:1009
80649,O23.92,PheCode:647
80649,O23.92,PheCode:647.1
80650,S36.893D,PheCode:1008
80651,M96.669,PheCode:858
80652,S61.212A,PheCode:871
80652,S61.212A,PheCode:871.2
80653,H10.212,PheCode:369
80653,H10.212,PheCode:369.5
80654,S22.019A,PheCode:805
80655,I40.0,PheCode:420
80655,I40.0,PheCode:420.1
80656,E09.39,PheCode:249
80656,E09.39,PheCode:250
80656,E09.39,PheCode:250.7
80657,S42.416G,PheCode:803
80657,S42.416G,PheCode:803.1
80658,J45.40,PheCode:495
80659,M65.161,PheCode:727
80659,M65.161,PheCode:727.1
80660,S36.409A,PheCode:1008
80661,S49.012P,PheCode:733
80661,S49.012P,PheCode:733.8
80661,S49.012P,PheCode:803
80661,S49.012P,PheCode:803.1
80662,S06.5X7S,PheCode:818
80663,S59.029D,PheCode:803
80663,S59.029D,PheCode:803.2
80664,S59.191K,PheCode:733
80664,S59.191K,PheCode:733.8
80664,S59.191K,PheCode:803
80664,S59.191K,PheCode:803.2
80665,S72.142P,PheCode:733
80665,S72.142P,PheCode:733.8
80665,S72.142P,PheCode:800
80665,S72.142P,PheCode:800.2
80666,S91.203A,PheCode:871
80666,S91.203A,PheCode:871.4
80667,R94.111,PheCode:346
80668,S33.120A,PheCode:830
80669,S35.338A,PheCode:1007
80670,S56.522D,PheCode:1009
80671,S82.52XF,PheCode:801
80672,S72.063H,PheCode:800
80672,S72.063H,PheCode:800.1
80673,S43.001A,PheCode:830
80674,O99.314,PheCode:306
80674,O99.314,PheCode:306.1
80675,S36.591S,PheCode:1008
80676,S37.421S,PheCode:1008
80677,S61.313A,PheCode:871
80677,S61.313A,PheCode:871.2
80678,S31.115D,PheCode:870
80679,S82.112H,PheCode:800
80679,S82.112H,PheCode:800.3
80680,M86.8X0,PheCode:710
80680,M86.8X0,PheCode:710.1
80680,M86.8X0,PheCode:710.12
80681,M08.20,PheCode:714
80681,M08.20,PheCode:714.2
80682,P24.00,PheCode:656
80683,S06.826D,PheCode:819
80684,S62.629D,PheCode:804
80685,S82.024B,PheCode:800
80685,S82.024B,PheCode:800.4
80686,S41.009A,PheCode:871
80687,S62.151P,PheCode:733
80687,S62.151P,PheCode:733.8
80687,S62.151P,PheCode:804
80688,H20.021,PheCode:371
80688,H20.021,PheCode:371.1
80689,M80.021K,PheCode:733
80689,M80.021K,PheCode:733.8
80689,M80.021K,PheCode:743
80689,M80.021K,PheCode:743.2
80690,S82.399A,PheCode:800
80690,S82.399A,PheCode:800.3
80691,K14.2,PheCode:529
80691,K14.2,PheCode:529.1
80692,S62.526S,PheCode:804
80693,Q72.61,PheCode:755
80693,Q72.61,PheCode:755.6
80694,K22.4,PheCode:530
80694,K22.4,PheCode:530.5
80695,T43.025D,PheCode:979
80696,S32.009G,PheCode:805
80697,S61.332D,PheCode:871
80697,S61.332D,PheCode:871.2
80698,T22.569S,PheCode:1000
80699,O89.6,PheCode:668
80700,I97.611,PheCode:850
80701,S82.463R,PheCode:733
80701,S82.463R,PheCode:733.8
80701,S82.463R,PheCode:800
80701,S82.463R,PheCode:800.3
80702,L97.213,PheCode:707
80702,L97.213,PheCode:707.2
80703,M02.071,PheCode:713
80704,S65.504S,PheCode:1007
80705,L03.91,PheCode:681
80706,M47.898,PheCode:721
80706,M47.898,PheCode:721.1
80707,S06.317S,PheCode:816
80708,S41.031S,PheCode:871
80709,S61.337D,PheCode:871
80709,S61.337D,PheCode:871.2
80710,S35.232D,PheCode:1007
80711,Q16.1,PheCode:749
80712,Q86.1,PheCode:658
80713,R06.83,PheCode:512
80713,R06.83,PheCode:512.9
80714,M20.5X9,PheCode:735
80714,M20.5X9,PheCode:735.2
80715,S32.059S,PheCode:805
80716,T58.03XD,PheCode:986
80717,S75.812S,PheCode:1007
80718,I70.268,PheCode:440
80718,I70.268,PheCode:440.2
80718,I70.268,PheCode:440.21
80719,P28.4,PheCode:656
80719,P28.4,PheCode:656.2
80719,P28.4,PheCode:656.26
80720,S82.035F,PheCode:800
80720,S82.035F,PheCode:800.4
80721,S72.492M,PheCode:733
80721,S72.492M,PheCode:733.8
80721,S72.492M,PheCode:800
80721,S72.492M,PheCode:800.2
80722,S72.23XE,PheCode:800
80722,S72.23XE,PheCode:800.2
80723,T22.122D,PheCode:1000
80724,S72.323K,PheCode:733
80724,S72.323K,PheCode:733.8
80724,S72.323K,PheCode:800
80724,S72.323K,PheCode:800.2
80725,P03.810,PheCode:658
80726,S61.041D,PheCode:871
80726,S61.041D,PheCode:871.2
80727,S32.314B,PheCode:802
80728,S52.225C,PheCode:803
80728,S52.225C,PheCode:803.2
80729,G56.11,PheCode:351
80730,M06.361,PheCode:714
80730,M06.361,PheCode:714.1
80731,O31.10X1,PheCode:651
80732,Q72.813,PheCode:755
80732,Q72.813,PheCode:755.6
80733,S62.363A,PheCode:804
80734,S89.039D,PheCode:800
80734,S89.039D,PheCode:800.3
80735,M65.071,PheCode:727
80736,M84.675P,PheCode:733
80736,M84.675P,PheCode:733.8
80736,M84.675P,PheCode:743
80736,M84.675P,PheCode:743.2
80738,I73.81,PheCode:443
80738,I73.81,PheCode:443.8
80739,S22.43XA,PheCode:807
80740,S62.213G,PheCode:804
80741,S52.246A,PheCode:803
80741,S52.246A,PheCode:803.2
80742,S30.3XXA,PheCode:916
80743,N87.1,PheCode:180
80743,N87.1,PheCode:180.3
80744,G80.8,PheCode:343
80745,T40.7X5A,PheCode:965
80745,T40.7X5A,PheCode:965.1
80746,H33.8,PheCode:361
80747,M10.322,PheCode:274
80747,M10.322,PheCode:274.1
80747,M10.322,PheCode:274.11
80748,M25.431,PheCode:741
80748,M25.431,PheCode:741.4
80749,S30.874S,PheCode:915
80750,S32.454B,PheCode:802
80751,N81.2,PheCode:618
80751,N81.2,PheCode:618.2
80752,B42.1,PheCode:117
80753,M11.841,PheCode:274
80753,M11.841,PheCode:274.2
80754,K57.01,PheCode:562
80754,K57.01,PheCode:562.2
80754,K57.01,PheCode:567
80755,S29.022D,PheCode:1009
80756,M84.473A,PheCode:743
80756,M84.473A,PheCode:743.2
80757,S42.401B,PheCode:803
80757,S42.401B,PheCode:803.1
80759,T44.8X2S,PheCode:297
80759,T44.8X2S,PheCode:297.2
80759,T44.8X2S,PheCode:971
80760,T45.3X3S,PheCode:963
80761,T38.7X3A,PheCode:962
80762,T24.629S,PheCode:1000
80763,T25.032D,PheCode:1000
80764,T26.41XD,PheCode:1000
80765,T32.63,PheCode:1000
80771,T33.532S,PheCode:1014
80774,T47.0X4S,PheCode:973
80775,T49.2X2S,PheCode:297
80775,T49.2X2S,PheCode:297.2
80775,T49.2X2S,PheCode:976
80776,S92.321P,PheCode:733
80776,S92.321P,PheCode:733.8
80776,S92.321P,PheCode:801
80778,S92.491G,PheCode:801
80780,Z45.02,PheCode:426
80780,Z45.02,PheCode:426.9
80780,Z45.02,PheCode:426.92
80783,S92.515D,PheCode:801
80785,S92.351A,PheCode:801
80786,S92.505K,PheCode:733
80786,S92.505K,PheCode:733.8
80786,S92.505K,PheCode:801
80789,S92.515B,PheCode:801
80791,T46.7X3A,PheCode:972
80792,S92.502G,PheCode:801
80794,T82.339S,PheCode:854
80795,T48.3X1A,PheCode:975
80796,T31.84,PheCode:1000
80799,S92.501S,PheCode:801
80803,T80.69XD,PheCode:1011
80805,T83.22XD,PheCode:857
80807,T48.4X2A,PheCode:297
80807,T48.4X2A,PheCode:297.2
80807,T48.4X2A,PheCode:975
80811,T83.128A,PheCode:857
80812,S92.352K,PheCode:733
80812,S92.352K,PheCode:733.8
80812,S92.352K,PheCode:801
80813,H35.3113,PheCode:362
80813,H35.3113,PheCode:362.2
80813,H35.3113,PheCode:362.21
80814,I69.914,PheCode:433
80814,I69.914,PheCode:433.8
80815,K85.31,PheCode:577
80815,K85.31,PheCode:577.1
80816,O09.A3,PheCode:638
80817,S99.022S,PheCode:801
80817,S99.022S,PheCode:801.1
80818,S99.141B,PheCode:801
80818,S99.141B,PheCode:801.1
80819,S99.219P,PheCode:733
80819,S99.219P,PheCode:733.8
80819,S99.219P,PheCode:801
80819,S99.219P,PheCode:801.1
80820,S99.242D,PheCode:801
80820,S99.242D,PheCode:801.1
80821,T85.193D,PheCode:859
80822,E08.3219,PheCode:249
80822,E08.3219,PheCode:250
80822,E08.3219,PheCode:250.7
80832,T54.1X3D,PheCode:983
80833,T54.3X2A,PheCode:297
80833,T54.3X2A,PheCode:297.2
80833,T54.3X2A,PheCode:983
80834,S92.032A,PheCode:801
80835,S93.332D,PheCode:830
80836,S93.509D,PheCode:840
80837,S93.692D,PheCode:840
80838,A81.81,PheCode:324
80839,M65.259,PheCode:727
80840,H18.051,PheCode:364
80841,S22.048B,PheCode:805
80842,S36.221D,PheCode:1008
80843,C78.6,PheCode:198
80843,C78.6,PheCode:198.3
80844,S40.211S,PheCode:915
80845,S55.892D,PheCode:1007
80846,S36.122D,PheCode:1008
80847,S22.080D,PheCode:805
80848,S25.21XD,PheCode:1007
80849,S66.329S,PheCode:1009
80850,M67.823,PheCode:727
80851,S02.113K,PheCode:733
80851,S02.113K,PheCode:733.8
80851,S02.113K,PheCode:819
80852,C81.23,PheCode:201
80853,S32.502B,PheCode:802
80854,M02.111,PheCode:711
80855,S75.212D,PheCode:1007
80856,S13.171D,PheCode:830
80857,T23.169S,PheCode:1000
80858,M84.50XK,PheCode:733
80858,M84.50XK,PheCode:733.8
80858,M84.50XK,PheCode:743
80858,M84.50XK,PheCode:743.2
80859,S52.042C,PheCode:803
80859,S52.042C,PheCode:803.2
80860,S52.699M,PheCode:733
80860,S52.699M,PheCode:733.8
80860,S52.699M,PheCode:803
80860,S52.699M,PheCode:803.2
80861,D01.7,PheCode:159
80862,M61.161,PheCode:728
80862,M61.161,PheCode:728.1
80863,S20.372A,PheCode:915
80864,Q60.2,PheCode:751
80864,Q60.2,PheCode:751.2
80864,Q60.2,PheCode:751.22
80865,S52.342F,PheCode:803
80865,S52.342F,PheCode:803.2
80866,S85.892A,PheCode:1007
80867,O36.0993,PheCode:654
80867,O36.0993,PheCode:654.2
80868,S60.149A,PheCode:916
80869,D13.0,PheCode:211
80870,M99.35,PheCode:720
80871,S42.032B,PheCode:803
80871,S42.032B,PheCode:803.3
80872,S76.209A,PheCode:1009
80873,C00.8,PheCode:145
80873,C00.8,PheCode:145.1
80874,M79.606,PheCode:773
80875,S42.214A,PheCode:803
80875,S42.214A,PheCode:803.1
80876,S35.404S,PheCode:1007
80877,S59.041D,PheCode:803
80877,S59.041D,PheCode:803.2
80878,S82.231M,PheCode:733
80878,S82.231M,PheCode:733.8
80878,S82.231M,PheCode:800
80878,S82.231M,PheCode:800.3
80879,B44.0,PheCode:117
80879,B44.0,PheCode:117.4
80879,B44.0,PheCode:480
80879,B44.0,PheCode:480.3
80880,H93.221,PheCode:389
80880,H93.221,PheCode:389.5
80881,S59.011D,PheCode:803
80881,S59.011D,PheCode:803.2
80882,S72.25XM,PheCode:733
80882,S72.25XM,PheCode:733.8
80882,S72.25XM,PheCode:800
80882,S72.25XM,PheCode:800.2
80883,S72.362E,PheCode:800
80883,S72.362E,PheCode:800.2
80884,S62.299K,PheCode:733
80884,S62.299K,PheCode:733.8
80884,S62.299K,PheCode:804
80885,S32.059A,PheCode:805
80886,S32.422A,PheCode:802
80887,Q71.40,PheCode:755
80887,Q71.40,PheCode:755.4
80888,S82.876A,PheCode:800
80889,T41.1X3D,PheCode:967
80890,S42.424P,PheCode:733
80890,S42.424P,PheCode:733.8
80890,S42.424P,PheCode:803
80890,S42.424P,PheCode:803.1
80891,M87.112,PheCode:733
80891,M87.112,PheCode:733.4
80892,T23.261D,PheCode:1000
80893,J18.2,PheCode:503
80894,G21.8,PheCode:349
80895,M62.139,PheCode:728
80896,S63.104A,PheCode:830
80897,S83.091D,PheCode:830
80898,T22.411D,PheCode:1000
80899,H35.9,PheCode:362
80900,H81.313,PheCode:386
80900,H81.313,PheCode:386.2
80901,T42.1X3D,PheCode:966
80902,S42.016S,PheCode:803
80902,S42.016S,PheCode:803.3
80903,H44.821,PheCode:360
80904,S53.191A,PheCode:830
80905,S59.232S,PheCode:803
80905,S59.232S,PheCode:803.2
80906,M84.652A,PheCode:743
80906,M84.652A,PheCode:743.2
80907,M84.473P,PheCode:733
80907,M84.473P,PheCode:733.8
80907,M84.473P,PheCode:743
80907,M84.473P,PheCode:743.2
80908,S37.432D,PheCode:1008
80909,B60.12,PheCode:136
80909,B60.12,PheCode:369
80909,B60.12,PheCode:369.5
80910,S25.122D,PheCode:1007
80911,O15.02,PheCode:642
80911,O15.02,PheCode:642.1
80912,S06.6X9A,PheCode:818
80913,S62.654S,PheCode:804
80914,H15.031,PheCode:379
80914,H15.031,PheCode:379.1
80915,S66.399D,PheCode:1009
80916,H20.13,PheCode:371
80916,H20.13,PheCode:371.1
80917,S72.032B,PheCode:800
80917,S72.032B,PheCode:800.1
80918,S22.022D,PheCode:805
80919,S22.49XB,PheCode:807
80920,H61.92,PheCode:380
80920,H61.92,PheCode:380.1
80921,O69.9XX0,PheCode:661
80921,O69.9XX0,PheCode:663
80922,S52.326E,PheCode:803
80922,S52.326E,PheCode:803.2
80923,S92.115A,PheCode:801
80924,S98.142S,PheCode:872
80925,S92.253P,PheCode:733
80925,S92.253P,PheCode:733.8
80925,S92.253P,PheCode:801
80926,T34.529D,PheCode:1014
80929,T44.4X4S,PheCode:971
80930,T37.3X5A,PheCode:961
80933,T25.111S,PheCode:1000
80934,T25.192A,PheCode:1000
80935,T26.22XA,PheCode:1000
80940,T88.59XD,PheCode:1011
80944,T65.213S,PheCode:989
80949,T84.124S,PheCode:858
80950,V49.09XS,PheCode:1011
80951,T46.8X2D,PheCode:297
80951,T46.8X2D,PheCode:297.2
80951,T46.8X2D,PheCode:972
80954,V49.40XS,PheCode:1011
80956,T80.39XD,PheCode:1011
80958,T75.1XXA,PheCode:1015
80960,T21.09XD,PheCode:1000
80962,S93.105S,PheCode:830
80963,T21.39XD,PheCode:1000
80964,S92.531A,PheCode:801
80968,Z85.44,PheCode:184
80968,Z85.44,PheCode:184.1
80972,S92.504K,PheCode:733
80972,S92.504K,PheCode:733.8
80972,S92.504K,PheCode:801
80974,T78.09XD,PheCode:930
80975,T65.814A,PheCode:989
80976,T83.22XA,PheCode:857
80979,T84.218A,PheCode:858
80980,T17.998D,PheCode:1001
80981,Y28.8XXS,PheCode:297
80984,S93.313D,PheCode:830
80985,S92.901S,PheCode:801
80986,T82.319A,PheCode:854
80988,T82.591D,PheCode:854
80990,T82.528S,PheCode:854
80991,M84.758K,PheCode:733
80991,M84.758K,PheCode:733.8
80991,M84.758K,PheCode:743
80991,M84.758K,PheCode:743.2
80992,S02.602G,PheCode:819
80993,S99.119B,PheCode:801
80993,S99.119B,PheCode:801.1
80994,S99.221P,PheCode:733
80994,S99.221P,PheCode:733.8
80994,S99.221P,PheCode:801
80994,S99.221P,PheCode:801.1
80995,T85.810S,PheCode:859
80996,E11.3393,PheCode:250
80996,E11.3393,PheCode:250.2
80996,E11.3393,PheCode:250.23
80996,E11.3393,PheCode:250.7
80998,T14.90XD,PheCode:1009
81002,T52.1X1S,PheCode:981
81004,T57.0X1D,PheCode:985
81005,S92.023S,PheCode:801
81006,S92.043A,PheCode:801
81007,M12.341,PheCode:716
81007,M12.341,PheCode:716.8
81008,S25.00XS,PheCode:1007
81009,S12.02XS,PheCode:805
81010,H61.892,PheCode:380
81011,M67.322,PheCode:727
81011,M67.322,PheCode:727.1
81012,O69.81X0,PheCode:663
81013,O41.1429,PheCode:653
81014,S62.666B,PheCode:804
81015,K51.313,PheCode:555
81015,K51.313,PheCode:555.2
81015,K51.313,PheCode:569
81016,M84.321K,PheCode:733
81016,M84.321K,PheCode:733.8
81016,M84.321K,PheCode:743
81016,M84.321K,PheCode:743.4
81017,S63.8X2S,PheCode:840
81018,S32.119S,PheCode:805
81019,S82.246C,PheCode:800
81019,S82.246C,PheCode:800.3
81020,S32.311A,PheCode:802
81021,G60.0,PheCode:356
81022,S76.321S,PheCode:1009
81023,S45.011S,PheCode:1007
81024,F10.151,PheCode:317
81024,F10.151,PheCode:317.1
81025,M06.351,PheCode:714
81025,M06.351,PheCode:714.1
81026,S00.85XS,PheCode:915
81027,S91.252A,PheCode:871
81027,S91.252A,PheCode:871.4
81028,S62.621P,PheCode:733
81028,S62.621P,PheCode:733.8
81028,S62.621P,PheCode:804
81029,S72.324D,PheCode:800
81029,S72.324D,PheCode:800.2
81030,S66.909A,PheCode:1009
81031,S29.9XXA,PheCode:1009
81032,O23.93,PheCode:647
81032,O23.93,PheCode:647.1
81033,S72.424K,PheCode:733
81033,S72.424K,PheCode:733.8
81033,S72.424K,PheCode:800
81033,S72.424K,PheCode:800.2
81034,M51.24,PheCode:722
81034,M51.24,PheCode:722.1
81035,S63.253A,PheCode:830
81036,S76.121D,PheCode:1009
81037,S35.221S,PheCode:1007
81038,S66.101A,PheCode:1009
81039,S50.322S,PheCode:911
81040,S62.660P,PheCode:733
81040,S62.660P,PheCode:733.8
81040,S62.660P,PheCode:804
81041,S55.012S,PheCode:1007
81042,M23.006,PheCode:835
81043,S56.498A,PheCode:1009
81044,S42.141A,PheCode:803
81044,S42.141A,PheCode:803.3
81045,S22.081K,PheCode:733
81045,S22.081K,PheCode:733.8
81045,S22.081K,PheCode:805
81046,S42.122G,PheCode:803
81046,S42.122G,PheCode:803.3
81047,T50.A11S,PheCode:979
81048,S56.403D,PheCode:1009
81049,S90.849D,PheCode:915
81050,K11.1,PheCode:527
81050,K11.1,PheCode:527.1
81051,K57.51,PheCode:562
81051,K57.51,PheCode:562.1
81052,S52.366A,PheCode:803
81052,S52.366A,PheCode:803.2
81053,S72.046J,PheCode:800
81053,S72.046J,PheCode:800.1
81054,T63.021S,PheCode:913
81055,M84.419P,PheCode:733
81055,M84.419P,PheCode:733.8
81055,M84.419P,PheCode:743
81055,M84.419P,PheCode:743.2
81056,N21.0,PheCode:594
81056,N21.0,PheCode:594.2
81057,S72.022G,PheCode:800
81057,S72.022G,PheCode:800.1
81058,S06.2X9S,PheCode:819
